order_id,product_id,quantity,unit_price,unit_cost,discount
O001707,P011,145,165.0,98.27,0.0
O001707,P007,96,41.0,23.1,0.0
O001707,P006,131,17.5,10.18,0.0
O001708,P006,9,17.5,9.74,0.0
O001708,P008,1,8.25,5.07,0.0
O001708,P002,8,9.99,5.28,0.0
O001708,P004,5,11.5,6.3,0.0
O001708,P013,16,13.5,8.12,0.0
O001709,P019,139,21.0,12.09,0.0
O001709,P010,132,16.5,9.12,0.0
O001709,P012,186,64.0,34.71,0.0
O001709,P015,125,70.31,51.11,0.11
O001710,P007,15,41.0,23.25,0.0
O001710,P010,3,16.5,7.7,0.0
O001710,P004,20,11.5,6.26,0.0
O001710,P001,18,6.99,3.41,0.0
O001710,P014,6,17.0,10.53,0.0
O001711,P005,96,32.99,18.48,0.0
O001711,P004,125,9.89,6.85,0.14
O001711,P020,51,149.0,82.54,0.0
O001711,P017,5,55.18,37.45,0.11
O001711,P018,150,16.5,8.3,0.0
O001711,P007,140,36.08,23.89,0.12
O001712,P008,75,8.25,4.11,0.0
O001712,P010,182,16.5,7.71,0.0
O001712,P007,111,35.26,24.49,0.14
O001712,P009,66,14.99,7.33,0.0
O001713,P011,138,165.0,89.38,0.0
O001713,P001,23,6.5,3.31,0.07
O001713,P016,173,50.59,32.89,0.08
O001713,P007,131,41.0,25.16,0.0
O001713,P004,60,11.5,6.55,0.0
O001713,P003,121,14.61,8.22,0.14
O001714,P013,103,12.29,8.54,0.09
O001714,P005,70,32.99,19.41,0.0
O001715,P005,2,32.99,17.35,0.0
O001715,P001,16,6.99,3.19,0.0
O001715,P016,17,54.99,33.77,0.0
O001715,P017,8,62.0,38.39,0.0
O001716,P007,20,41.0,22.19,0.0
O001716,P019,7,21.0,11.97,0.0
O001717,P004,8,11.5,6.87,0.0
O001717,P019,12,21.0,12.16,0.0
O001717,P018,19,16.5,8.45,0.0
O001718,P004,95,11.5,5.56,0.0
O001718,P014,152,17.0,9.78,0.0
O001719,P004,151,10.01,6.81,0.13
O001719,P012,59,64.0,40.29,0.0
O001719,P011,89,165.0,106.8,0.0
O001719,P008,162,8.25,4.99,0.0
O001719,P007,123,41.0,21.89,0.0
O001719,P020,41,141.55,78.89,0.05
O001719,P002,16,9.99,4.71,0.0
O001719,P018,83,16.5,9.59,0.0
O001719,P017,96,62.0,42.63,0.0
O001720,P012,167,57.6,35.39,0.1
O001720,P004,171,11.5,5.48,0.0
O001721,P007,124,41.0,23.29,0.0
O001721,P016,180,54.99,30.14,0.0
O001721,P013,132,13.5,7.77,0.0
O001721,P020,103,128.14,92.96,0.14
O001721,P006,178,16.45,9.47,0.06
O001721,P012,196,58.88,42.58,0.08
O001721,P009,57,13.19,7.24,0.12
O001722,P010,172,16.5,8.94,0.0
O001722,P020,34,149.0,89.12,0.0
O001722,P009,173,14.99,6.77,0.0
O001723,P007,131,41.0,22.26,0.0
O001723,P018,95,16.5,9.11,0.0
O001723,P009,175,14.99,7.41,0.0
O001723,P001,6,6.15,3.72,0.12
O001723,P005,143,28.37,16.9,0.14
O001723,P013,12,12.15,9.08,0.1
O001724,P009,111,14.99,7.05,0.0
O001724,P020,163,149.0,85.17,0.0
O001724,P012,122,64.0,40.72,0.0
O001725,P009,3,14.99,6.3,0.0
O001725,P001,6,6.99,3.49,0.0
O001726,P012,155,64.0,40.31,0.0
O001726,P014,82,16.15,9.21,0.05
O001726,P013,138,11.74,7.85,0.13
O001726,P020,190,132.61,79.73,0.11
O001726,P015,81,79.0,50.53,0.0
O001726,P016,184,49.49,30.29,0.1
O001726,P004,10,11.5,6.7,0.0
O001726,P017,101,53.94,43.23,0.13
O001726,P003,123,16.99,8.59,0.0
O001727,P016,22,54.99,33.88,0.0
O001727,P017,43,55.18,39.7,0.11
O001728,P004,115,11.5,6.67,0.0
O001728,P002,89,9.39,5.22,0.06
O001728,P014,173,17.0,11.1,0.0
O001728,P013,179,13.5,8.14,0.0
O001728,P020,177,149.0,80.81,0.0
O001728,P007,77,35.26,22.07,0.14
O001728,P010,104,16.5,9.08,0.0
O001728,P001,74,6.99,3.69,0.0
O001728,P016,43,54.99,30.0,0.0
O001729,P018,134,16.5,8.44,0.0
O001729,P017,121,62.0,37.51,0.0
O001729,P010,140,16.5,9.22,0.0
O001729,P016,115,54.99,36.77,0.0
O001729,P015,69,69.52,50.86,0.12
O001729,P014,8,17.0,11.18,0.0
O001729,P020,150,137.08,91.65,0.08
O001729,P009,129,14.99,7.73,0.0
O001729,P013,95,13.5,7.23,0.0
O001730,P003,119,16.99,9.82,0.0
O001730,P020,21,149.0,82.39,0.0
O001730,P011,141,143.55,89.83,0.13
O001730,P013,83,13.5,9.08,0.0
O001731,P014,11,17.0,9.14,0.0
O001732,P019,35,21.0,13.45,0.0
O001732,P014,21,17.0,9.91,0.0
O001732,P008,24,7.34,4.85,0.11
O001732,P016,10,54.99,29.01,0.0
O001732,P003,157,16.99,8.21,0.0
O001732,P013,83,11.74,7.76,0.13
O001732,P004,179,10.81,6.61,0.06
O001733,P018,20,16.5,10.3,0.0
O001733,P019,6,21.0,12.1,0.0
O001733,P003,18,16.99,9.44,0.0
O001733,P020,1,149.0,89.75,0.0
O001734,P017,3,62.0,38.27,0.0
O001734,P003,14,16.99,10.06,0.0
O001734,P010,13,16.5,7.85,0.0
O001734,P018,16,16.5,9.81,0.0
O001735,P014,17,14.96,10.39,0.12
O001735,P016,195,54.99,36.63,0.0
O001736,P016,20,48.39,30.38,0.12
O001736,P019,138,19.32,13.39,0.08
O001736,P011,147,153.45,99.96,0.07
O001736,P020,84,149.0,89.48,0.0
O001736,P006,124,17.5,9.04,0.0
O001736,P005,30,32.99,18.95,0.0
O001736,P001,93,6.99,3.91,0.0
O001736,P014,51,15.13,11.49,0.11
O001736,P004,26,11.5,5.42,0.0
O001737,P005,2,32.99,18.59,0.0
O001737,P020,19,149.0,83.0,0.0
O001737,P015,6,79.0,45.25,0.0
O001737,P016,6,54.99,30.68,0.0
O001737,P017,12,62.0,41.24,0.0
O001738,P003,35,16.99,8.37,0.0
O001738,P008,91,8.25,4.59,0.0
O001738,P017,30,52.7,40.59,0.15
O001738,P001,58,6.99,3.69,0.0
O001739,P016,161,50.59,32.76,0.08
O001739,P012,47,54.4,41.95,0.15
O001739,P001,61,6.15,3.28,0.12
O001739,P017,29,62.0,41.22,0.0
O001739,P007,194,41.0,22.45,0.0
O001740,P007,88,41.0,24.04,0.0
O001740,P008,16,7.42,5.17,0.1
O001740,P012,161,55.04,42.68,0.14
O001740,P001,143,6.36,3.29,0.09
O001740,P017,93,62.0,39.15,0.0
O001740,P020,152,149.0,80.52,0.0
O001740,P018,120,16.5,8.15,0.0
O001740,P005,197,32.99,16.91,0.0
O001740,P014,134,17.0,11.38,0.0
O001741,P005,122,31.01,17.88,0.06
O001741,P020,55,149.0,94.56,0.0
O001741,P014,120,17.0,10.87,0.0
O001741,P019,60,21.0,13.31,0.0
O001741,P007,78,41.0,24.95,0.0
O001741,P015,91,79.0,49.02,0.0
O001741,P012,144,64.0,39.04,0.0
O001741,P011,59,140.25,102.98,0.15
O001741,P002,156,9.99,5.23,0.0
O001741,P016,139,54.99,29.05,0.0
O001742,P019,8,21.0,13.75,0.0
O001742,P018,20,16.5,8.98,0.0
O001742,P003,11,16.99,9.12,0.0
O001742,P006,12,17.5,10.0,0.0
O001742,P005,16,32.99,19.76,0.0
O001743,P011,44,165.0,85.79,0.0
O001743,P013,173,12.29,7.61,0.09
O001743,P005,70,32.99,19.24,0.0
O001743,P006,38,17.5,9.42,0.0
O001744,P018,191,16.5,9.07,0.0
O001744,P013,171,13.5,7.6,0.0
O001744,P002,92,9.99,4.59,0.0
O001745,P020,42,149.0,97.21,0.0
O001745,P005,192,30.68,17.9,0.07
O001745,P003,134,16.99,8.94,0.0
O001745,P013,32,11.88,8.7,0.12
O001746,P006,86,17.5,8.48,0.0
O001746,P011,162,165.0,99.33,0.0
O001746,P002,5,9.99,5.35,0.0
O001746,P013,136,13.5,8.72,0.0
O001746,P010,103,16.5,9.27,0.0
O001746,P018,28,15.51,10.09,0.06
O001746,P003,157,16.99,9.78,0.0
O001746,P004,57,10.01,6.46,0.13
O001747,P017,55,62.0,35.85,0.0
O001747,P010,187,16.5,9.16,0.0
O001747,P009,111,14.99,6.67,0.0
O001747,P018,62,14.69,9.85,0.11
O001747,P007,180,37.72,24.87,0.08
O001747,P013,136,13.5,8.98,0.0
O001747,P014,16,17.0,10.93,0.0
O001747,P008,150,7.18,5.14,0.13
O001747,P003,136,15.97,9.71,0.06
O001747,P002,36,9.99,5.2,0.0
O001748,P006,182,16.27,9.09,0.07
O001748,P003,38,15.97,9.64,0.06
O001748,P008,140,8.25,4.18,0.0
O001748,P004,9,11.5,5.86,0.0
O001748,P017,40,55.8,38.89,0.1
O001748,P019,28,21.0,13.42,0.0
O001748,P007,161,38.13,24.27,0.07
O001748,P020,71,128.14,78.97,0.14
O001748,P010,47,14.19,9.51,0.14
O001749,P001,122,6.99,3.68,0.0
O001749,P003,198,14.61,8.83,0.14
O001750,P007,50,41.0,19.96,0.0
O001750,P015,148,70.31,50.49,0.11
O001750,P002,6,9.99,4.59,0.0
O001751,P013,130,13.5,7.51,0.0
O001751,P002,77,9.99,4.96,0.0
O001751,P015,151,69.52,51.25,0.12
O001751,P016,57,54.99,34.32,0.0
O001751,P005,94,32.99,17.23,0.0
O001752,P005,74,30.68,17.9,0.07
O001752,P011,97,165.0,101.31,0.0
O001752,P003,91,15.97,8.33,0.06
O001752,P002,156,8.59,4.99,0.14
O001752,P010,155,16.5,9.42,0.0
O001752,P014,43,15.64,9.73,0.08
O001752,P015,168,70.31,49.98,0.11
O001752,P016,112,48.94,32.12,0.11
O001753,P012,9,56.96,40.87,0.11
O001753,P016,31,54.99,31.93,0.0
O001753,P009,129,13.79,6.93,0.08
O001753,P007,137,37.31,21.13,0.09
O001753,P008,6,8.25,5.14,0.0
O001753,P010,62,16.5,8.88,0.0
O001753,P002,99,8.79,5.58,0.12
O001753,P015,190,67.94,48.58,0.14
O001753,P006,78,15.75,9.55,0.1
O001753,P018,200,16.5,9.55,0.0
O001754,P004,157,11.5,5.57,0.0
O001754,P017,94,62.0,34.51,0.0
O001754,P018,35,16.5,10.17,0.0
O001754,P001,46,6.99,3.49,0.0
O001754,P013,126,13.5,8.47,0.0
O001754,P012,76,64.0,38.01,0.0
O001754,P019,170,18.69,11.28,0.11
O001755,P012,70,64.0,42.23,0.0
O001755,P014,129,15.81,9.2,0.07
O001755,P018,177,15.02,8.86,0.09
O001755,P016,80,51.69,29.51,0.06
O001755,P006,186,17.5,10.04,0.0
O001755,P001,180,6.99,3.94,0.0
O001755,P003,80,15.63,8.86,0.08
O001755,P015,153,70.31,44.64,0.11
O001756,P014,94,15.64,9.76,0.08
O001756,P019,70,21.0,11.21,0.0
O001757,P002,45,8.99,4.83,0.1
O001757,P001,72,6.99,3.77,0.0
O001757,P017,118,62.0,34.59,0.0
O001758,P014,47,15.64,9.43,0.08
O001758,P001,56,6.43,3.73,0.08
O001759,P010,12,16.5,8.22,0.0
O001759,P003,2,16.99,8.32,0.0
O001759,P016,8,54.99,36.62,0.0
O001760,P018,162,16.5,8.56,0.0
O001760,P006,161,17.5,9.77,0.0
O001760,P020,31,149.0,77.06,0.0
O001760,P004,200,11.5,6.73,0.0
O001760,P015,154,79.0,45.26,0.0
O001760,P017,95,53.94,38.32,0.13
O001761,P016,18,54.99,35.33,0.0
O001761,P013,13,13.5,7.54,0.0
O001761,P009,2,14.99,7.27,0.0
O001761,P015,12,79.0,41.15,0.0
O001762,P012,136,57.6,38.3,0.1
O001762,P015,165,79.0,44.27,0.0
O001762,P001,69,6.99,3.36,0.0
O001762,P006,44,16.62,8.83,0.05
O001763,P014,159,17.0,10.93,0.0
O001763,P011,91,165.0,90.13,0.0
O001763,P004,130,10.12,5.73,0.12
O001763,P018,62,14.19,9.93,0.14
O001763,P002,79,9.99,4.52,0.0
O001763,P013,168,13.5,8.15,0.0
O001763,P006,156,17.5,8.42,0.0
O001763,P003,21,16.99,9.41,0.0
O001763,P009,193,13.49,6.33,0.1
O001763,P017,30,56.42,39.7,0.09
O001764,P001,121,6.99,3.85,0.0
O001764,P014,146,14.79,10.61,0.13
O001764,P004,167,11.5,5.88,0.0
O001764,P010,110,16.5,8.7,0.0
O001764,P008,158,8.25,5.08,0.0
O001764,P009,149,14.99,6.96,0.0
O001765,P008,175,7.51,5.16,0.09
O001765,P016,87,54.99,34.27,0.0
O001765,P002,72,9.29,4.58,0.07
O001765,P007,119,41.0,21.98,0.0
O001765,P003,64,16.99,8.44,0.0
O001765,P010,134,16.5,8.59,0.0
O001766,P012,154,64.0,35.18,0.0
O001766,P003,45,15.8,9.63,0.07
O001767,P015,18,79.0,41.01,0.0
O001767,P008,7,8.25,5.14,0.0
O001768,P012,110,54.4,35.38,0.15
O001768,P016,123,54.99,31.85,0.0
O001768,P004,11,10.35,6.07,0.1
O001768,P014,197,15.98,9.57,0.06
O001768,P005,87,32.99,20.39,0.0
O001769,P003,156,16.99,8.5,0.0
O001769,P004,126,10.35,6.36,0.1
O001769,P013,170,13.5,8.25,0.0
O001769,P017,62,57.04,39.41,0.08
O001769,P011,175,165.0,94.19,0.0
O001770,P001,9,6.99,3.93,0.0
O001770,P017,17,62.0,40.7,0.0
O001770,P019,2,21.0,13.05,0.0
O001770,P002,5,9.99,4.85,0.0
O001771,P014,15,17.0,9.51,0.0
O001771,P003,13,16.99,8.18,0.0
O001772,P007,3,41.0,22.64,0.0
O001772,P003,7,16.99,9.12,0.0
O001772,P009,5,14.99,7.64,0.0
O001772,P020,19,149.0,92.19,0.0
O001773,P001,172,6.36,3.22,0.09
O001773,P017,153,62.0,35.96,0.0
O001773,P008,148,8.25,4.83,0.0
O001773,P009,29,13.19,6.66,0.12
O001773,P004,171,11.5,5.6,0.0
O001774,P018,93,16.5,10.12,0.0
O001774,P003,52,16.99,8.92,0.0
O001774,P012,68,59.52,34.52,0.07
O001775,P017,108,62.0,34.33,0.0
O001775,P010,84,15.34,8.92,0.07
O001775,P003,181,16.99,9.64,0.0
O001775,P016,23,54.99,28.83,0.0
O001775,P015,68,79.0,47.11,0.0
O001776,P015,198,79.0,51.7,0.0
O001776,P008,44,8.25,5.14,0.0
O001776,P018,119,16.5,9.55,0.0
O001776,P011,75,146.85,95.61,0.11
O001776,P019,67,21.0,13.28,0.0
O001777,P002,135,9.99,5.02,0.0
O001777,P015,26,79.0,44.33,0.0
O001777,P006,177,17.5,9.97,0.0
O001777,P010,45,14.52,8.14,0.12
O001778,P013,24,13.5,8.9,0.0
O001778,P016,5,54.99,30.84,0.0
O001778,P002,45,9.99,4.55,0.0
O001778,P003,198,15.46,9.04,0.09
O001778,P009,133,13.04,6.88,0.13
O001778,P012,144,64.0,40.34,0.0
O001779,P015,14,79.0,40.79,0.0
O001779,P020,14,149.0,97.2,0.0
O001780,P008,150,7.51,5.02,0.09
O001780,P014,126,17.0,9.73,0.0
O001780,P018,156,16.5,9.33,0.0
O001781,P008,12,8.25,4.52,0.0
O001781,P016,3,54.99,36.05,0.0
O001782,P016,134,46.74,30.67,0.15
O001782,P020,136,137.08,95.88,0.08
O001782,P017,143,62.0,42.52,0.0
O001782,P012,53,64.0,41.41,0.0
O001782,P005,101,30.35,16.37,0.08
O001782,P018,6,16.5,8.51,0.0
O001782,P010,104,15.51,8.71,0.06
O001782,P019,127,19.32,13.24,0.08
O001782,P006,155,17.5,9.35,0.0
O001783,P015,7,79.0,49.1,0.0
O001783,P014,19,17.0,9.73,0.0
O001784,P010,130,16.5,8.19,0.0
O001784,P007,116,41.0,23.16,0.0
O001785,P004,14,11.5,6.57,0.0
O001785,P001,4,6.99,3.69,0.0
O001785,P017,19,62.0,38.59,0.0
O001786,P003,5,16.99,9.5,0.0
O001786,P008,2,8.25,4.24,0.0
O001787,P002,86,9.99,5.09,0.0
O001787,P003,59,16.99,9.53,0.0
O001787,P013,7,13.5,8.57,0.0
O001787,P012,176,58.88,41.31,0.08
O001787,P015,20,72.68,50.3,0.08
O001787,P006,58,17.5,9.28,0.0
O001787,P016,77,54.99,29.73,0.0
O001788,P004,108,11.5,5.43,0.0
O001788,P014,80,15.13,9.73,0.11
O001788,P003,184,16.99,9.43,0.0
O001788,P011,80,165.0,90.56,0.0
O001788,P007,104,41.0,24.57,0.0
O001788,P002,89,9.99,5.07,0.0
O001788,P008,97,8.25,4.35,0.0
O001788,P016,103,46.74,33.25,0.15
O001789,P018,34,16.5,9.26,0.0
O001789,P006,137,16.1,9.35,0.08
O001789,P010,10,16.5,8.06,0.0
O001789,P014,83,15.98,10.32,0.06
O001789,P013,195,13.5,7.98,0.0
O001789,P007,66,41.0,24.57,0.0
O001789,P012,47,64.0,35.7,0.0
O001789,P001,160,6.22,3.33,0.11
O001789,P009,79,14.99,6.82,0.0
O001789,P011,22,153.45,101.8,0.07
O001790,P020,11,149.0,85.02,0.0
O001790,P001,18,6.99,3.57,0.0
O001790,P002,8,9.99,4.57,0.0
O001790,P016,7,54.99,36.33,0.0
O001790,P006,12,17.5,9.11,0.0
O001791,P004,121,10.35,6.12,0.1
O001791,P002,97,9.99,5.51,0.0
O001791,P010,169,14.03,8.08,0.15
O001791,P020,74,138.57,94.99,0.07
O001791,P008,25,8.25,4.71,0.0
O001791,P007,89,41.0,24.09,0.0
O001791,P016,35,48.94,35.27,0.11
O001792,P020,151,131.12,82.43,0.12
O001792,P009,104,14.99,7.15,0.0
O001792,P010,138,16.5,8.56,0.0
O001792,P007,154,41.0,21.95,0.0
O001792,P005,137,32.99,19.65,0.0
O001792,P017,64,52.7,39.57,0.15
O001792,P014,36,15.13,10.35,0.11
O001792,P018,195,16.5,9.73,0.0
O001792,P008,161,7.59,4.11,0.08
O001792,P015,124,79.0,43.64,0.0
O001793,P016,20,47.84,33.61,0.13
O001793,P018,46,15.51,9.34,0.06
O001793,P014,86,17.0,11.45,0.0
O001793,P003,67,16.99,9.47,0.0
O001794,P018,110,16.5,9.28,0.0
O001794,P001,181,6.99,3.25,0.0
O001794,P008,148,7.42,4.78,0.1
O001794,P011,122,165.0,85.51,0.0
O001795,P020,161,149.0,96.27,0.0
O001795,P006,127,15.4,9.66,0.12
O001795,P011,105,140.25,104.84,0.15
O001795,P013,128,13.5,7.33,0.0
O001795,P015,109,79.0,45.07,0.0
O001796,P008,13,8.25,4.28,0.0
O001796,P018,18,16.5,8.37,0.0
O001797,P005,108,32.99,17.98,0.0
O001797,P010,75,16.5,8.85,0.0
O001797,P017,85,52.7,36.34,0.15
O001797,P014,68,17.0,11.04,0.0
O001797,P019,171,19.74,11.81,0.06
O001797,P001,124,6.29,3.48,0.1
O001797,P016,13,54.99,35.58,0.0
O001797,P020,140,149.0,89.58,0.0
O001798,P019,6,21.0,13.27,0.0
O001799,P012,15,59.52,34.56,0.07
O001799,P013,60,13.5,7.58,0.0
O001799,P017,85,53.32,35.46,0.14
O001799,P014,36,17.0,11.32,0.0
O001799,P018,88,14.36,9.26,0.13
O001799,P010,123,16.5,8.55,0.0
O001800,P007,14,41.0,24.96,0.0
O001800,P008,20,8.25,4.4,0.0
O001800,P019,5,21.0,10.86,0.0
O001800,P018,18,16.5,8.7,0.0
O001800,P011,11,165.0,96.13,0.0
O001801,P019,2,21.0,12.99,0.0
O001801,P012,10,64.0,34.82,0.0
O001802,P008,99,8.25,4.84,0.0
O001802,P006,77,15.22,9.07,0.13
O001802,P014,20,17.0,9.55,0.0
O001802,P012,76,64.0,41.21,0.0
O001802,P005,177,29.03,16.98,0.12
O001802,P004,24,11.5,6.71,0.0
O001802,P016,197,46.74,32.9,0.15
O001802,P011,159,153.45,88.22,0.07
O001802,P007,90,35.67,25.2,0.13
O001803,P005,199,32.99,17.32,0.0
O001803,P018,134,16.5,8.74,0.0
O001803,P014,90,14.79,11.12,0.13
O001803,P001,16,6.57,3.56,0.06
O001803,P016,193,47.29,31.34,0.14
O001803,P012,40,58.88,40.56,0.08
O001803,P009,85,14.99,7.65,0.0
O001803,P002,94,8.89,4.6,0.11
O001804,P019,5,19.32,11.5,0.08
O001804,P015,84,79.0,43.06,0.0
O001804,P007,69,41.0,21.29,0.0
O001804,P020,37,149.0,88.12,0.0
O001804,P005,70,28.04,19.23,0.15
O001804,P006,192,15.93,9.8,0.09
O001804,P004,17,11.5,6.83,0.0
O001805,P002,199,9.99,4.84,0.0
O001805,P008,166,7.34,4.29,0.11
O001806,P012,5,64.0,42.64,0.0
O001806,P020,10,149.0,89.4,0.0
O001806,P013,12,13.5,7.97,0.0
O001807,P008,12,7.01,4.7,0.15
O001807,P020,134,149.0,87.3,0.0
O001807,P010,145,16.5,8.58,0.0
O001807,P007,140,35.67,24.97,0.13
O001807,P003,92,16.99,9.19,0.0
O001808,P001,18,6.99,3.68,0.0
O001808,P003,14,16.99,9.93,0.0
O001809,P001,178,6.99,3.8,0.0
O001809,P015,5,79.0,50.58,0.0
O001809,P010,119,16.5,7.86,0.0
O001809,P011,168,148.5,97.55,0.1
O001809,P014,89,17.0,9.13,0.0
O001809,P003,13,15.63,9.6,0.08
O001809,P017,174,56.42,42.81,0.09
O001809,P006,154,17.5,10.15,0.0
O001810,P009,16,14.99,6.63,0.0
O001810,P018,6,16.5,8.19,0.0
O001810,P020,10,149.0,89.87,0.0
O001810,P016,9,54.99,35.4,0.0
O001811,P019,16,21.0,11.04,0.0
O001812,P003,198,14.61,8.54,0.14
O001812,P006,161,17.5,9.63,0.0
O001812,P002,193,9.99,4.99,0.0
O001813,P014,151,15.64,9.55,0.08
O001813,P020,98,149.0,79.37,0.0
O001813,P009,11,13.19,7.25,0.12
O001813,P016,200,52.24,34.81,0.05
O001813,P003,193,16.99,8.97,0.0
O001813,P001,139,6.5,3.34,0.07
O001813,P008,150,7.01,5.1,0.15
O001813,P012,80,64.0,34.86,0.0
O001814,P005,40,32.99,17.16,0.0
O001814,P018,81,16.5,8.96,0.0
O001814,P008,76,7.84,4.58,0.05
O001814,P004,105,11.5,5.49,0.0
O001814,P013,169,13.5,7.67,0.0
O001814,P019,140,21.0,12.39,0.0
O001815,P015,160,79.0,40.79,0.0
O001815,P006,125,17.5,9.5,0.0
O001816,P015,105,79.0,43.55,0.0
O001816,P002,178,8.89,5.04,0.11
O001816,P012,121,64.0,41.39,0.0
O001817,P011,188,165.0,100.2,0.0
O001817,P019,60,21.0,13.03,0.0
O001817,P009,140,14.99,6.79,0.0
O001817,P016,107,52.24,31.32,0.05
O001817,P003,6,16.99,8.75,0.0
O001817,P014,54,15.64,9.66,0.08
O001817,P001,144,6.99,3.3,0.0
O001817,P010,13,14.03,7.65,0.15
O001817,P013,124,12.42,7.9,0.08
O001818,P014,7,17.0,10.32,0.0
O001819,P007,134,41.0,20.7,0.0
O001819,P002,49,9.99,5.73,0.0
O001819,P020,180,129.63,81.77,0.13
O001819,P012,18,64.0,41.64,0.0
O001820,P018,187,16.5,9.07,0.0
O001820,P017,32,58.9,35.78,0.05
O001821,P015,32,79.0,48.4,0.0
O001821,P016,5,54.99,33.32,0.0
O001821,P005,173,32.99,20.12,0.0
O001821,P003,114,16.99,10.29,0.0
O001821,P004,37,10.46,5.53,0.09
O001821,P017,56,62.0,42.07,0.0
O001821,P008,23,8.25,4.06,0.0
O001822,P009,10,14.99,7.13,0.0
O001822,P014,8,17.0,9.87,0.0
O001822,P010,20,16.5,9.43,0.0
O001822,P004,14,11.5,6.22,0.0
O001823,P011,118,165.0,107.48,0.0
O001823,P006,150,17.5,9.54,0.0
O001823,P020,128,129.63,93.74,0.13
O001823,P015,100,79.0,41.49,0.0
O001824,P016,162,54.99,31.62,0.0
O001824,P001,20,6.99,3.74,0.0
O001824,P004,24,11.5,5.93,0.0
O001824,P009,29,14.99,7.39,0.0
O001824,P019,191,21.0,12.8,0.0
O001825,P005,185,32.99,17.75,0.0
O001825,P011,63,165.0,90.96,0.0
O001825,P014,79,14.79,9.23,0.13
O001825,P003,179,16.99,9.94,0.0
O001825,P017,9,62.0,38.33,0.0
O001825,P006,200,15.4,9.24,0.12
O001825,P019,109,21.0,11.99,0.0
O001825,P018,54,16.5,8.16,0.0
O001825,P010,141,16.5,7.77,0.0
O001826,P019,140,21.0,10.98,0.0
O001826,P007,138,41.0,22.54,0.0
O001826,P014,198,15.3,11.41,0.1
O001826,P008,80,7.26,5.06,0.12
O001826,P011,123,148.5,94.71,0.1
O001826,P020,195,135.59,82.67,0.09
O001827,P013,138,13.5,8.17,0.0
O001827,P017,168,62.0,35.84,0.0
O001827,P008,31,7.26,4.52,0.12
O001827,P010,15,14.85,8.83,0.1
O001828,P008,38,8.25,4.8,0.0
O001828,P004,148,10.46,6.77,0.09
O001828,P006,73,17.5,8.12,0.0
O001828,P011,164,165.0,96.01,0.0
O001828,P019,69,21.0,11.58,0.0
O001829,P010,89,14.69,9.65,0.11
O001829,P013,22,12.69,8.15,0.06
O001829,P019,100,18.69,12.86,0.11
O001829,P017,88,62.0,36.68,0.0
O001830,P015,17,79.0,51.24,0.0
O001830,P009,16,14.99,7.03,0.0
O001830,P011,10,165.0,98.2,0.0
O001831,P004,131,10.46,6.2,0.09
O001831,P006,78,17.5,9.32,0.0
O001831,P015,37,72.68,50.85,0.08
O001831,P014,198,14.62,10.35,0.14
O001831,P002,174,9.29,4.74,0.07
O001832,P014,153,15.98,10.64,0.06
O001832,P004,177,11.5,6.56,0.0
O001832,P009,150,14.99,7.42,0.0
O001832,P019,25,21.0,12.69,0.0
O001832,P017,134,53.94,41.98,0.13
O001832,P011,138,165.0,91.45,0.0
O001833,P016,16,54.99,34.38,0.0
O001833,P003,11,16.99,8.97,0.0
O001833,P005,17,32.99,20.68,0.0
O001833,P015,7,79.0,49.81,0.0
O001834,P010,54,16.5,7.71,0.0
O001834,P009,198,14.99,7.24,0.0
O001834,P016,47,50.04,33.33,0.09
O001834,P019,29,21.0,12.62,0.0
O001834,P001,88,6.5,3.64,0.07
O001834,P015,149,79.0,43.26,0.0
O001834,P017,87,62.0,35.4,0.0
O001834,P018,86,16.5,9.35,0.0
O001834,P011,139,146.85,85.84,0.11
O001835,P001,7,6.99,3.47,0.0
O001835,P018,176,16.5,10.05,0.0
O001836,P001,11,6.99,3.96,0.0
O001836,P020,15,149.0,87.93,0.0
O001837,P005,121,32.99,16.52,0.0
O001837,P002,143,9.99,4.58,0.0
O001837,P007,151,41.0,23.86,0.0
O001837,P001,57,6.99,3.91,0.0
O001838,P009,178,14.99,7.87,0.0
O001838,P003,39,14.78,9.49,0.13
O001838,P012,157,64.0,37.13,0.0
O001838,P019,44,21.0,12.79,0.0
O001838,P002,90,9.99,5.17,0.0
O001838,P008,83,8.25,4.71,0.0
O001838,P001,104,6.99,3.33,0.0
O001839,P020,97,149.0,94.55,0.0
O001839,P003,121,15.29,10.0,0.1
O001839,P002,61,9.99,4.83,0.0
O001839,P005,170,32.99,18.52,0.0
O001839,P008,116,8.25,4.14,0.0
O001839,P004,94,11.5,5.88,0.0
O001839,P006,129,15.58,8.92,0.11
O001840,P020,21,149.0,85.61,0.0
O001840,P010,165,16.5,9.05,0.0
O001841,P009,143,12.74,6.44,0.15
O001841,P011,35,151.8,96.74,0.08
O001841,P020,137,149.0,82.89,0.0
O001842,P014,106,17.0,9.87,0.0
O001842,P006,10,17.5,10.31,0.0
O001842,P018,52,16.5,10.32,0.0
O001842,P017,147,55.8,40.26,0.1
O001843,P011,89,165.0,93.67,0.0
O001843,P015,183,79.0,49.04,0.0
O001843,P020,112,149.0,87.13,0.0
O001843,P005,145,32.99,17.41,0.0
O001843,P017,191,54.56,34.33,0.12
O001844,P009,128,12.74,7.49,0.15
O001844,P006,93,17.5,8.36,0.0
O001844,P010,105,16.5,9.55,0.0
