order_id,customer_id,order_date,location,status
O002400,C0035,2024-08-23,Yard A - Providence,completed
O002401,C0128,2024-08-23,Yard C - Hartford,completed
O002402,C0083,2024-08-23,Yard C - Hartford,completed
O002403,C0106,2024-08-23,Yard A - Providence,completed
O002404,C0118,2024-08-24,Yard C - Hartford,completed
O002405,C0070,2024-08-24,Yard C - Hartford,completed
O002406,C0149,2024-08-24,Yard A - Providence,completed
O002407,C0108,2024-08-24,Yard C - Hartford,completed
O002408,C0011,2024-08-24,Yard B - Boston,completed
O002409,C0109,2024-08-24,Yard C - Hartford,completed
O002410,C0006,2024-08-24,Yard A - Providence,completed
O002411,C0056,2024-08-24,Yard C - Hartford,completed
O002412,C0200,2024-08-24,Yard A - Providence,completed
O002413,C0151,2024-08-24,Yard A - Providence,completed
O002414,C0087,2024-08-24,Yard B - Boston,completed
O002415,C0076,2024-08-24,Yard A - Providence,completed
O002416,C0007,2024-08-24,Yard B - Boston,completed
O002417,C0128,2024-08-25,Yard B - Boston,completed
O002418,C0122,2024-08-25,Yard B - Boston,completed
O002419,C0049,2024-08-25,Yard B - Boston,completed
O002420,C0199,2024-08-25,Yard C - Hartford,completed
O002421,C0061,2024-08-25,Yard A - Providence,completed
O002422,C0004,2024-08-25,Yard B - Boston,completed
O002423,C0167,2024-08-25,Yard A - Providence,completed
O002424,C0132,2024-08-25,Yard C - Hartford,completed
O002425,C0072,2024-08-25,Yard C - Hartford,completed
O002426,C0196,2024-08-25,Yard C - Hartford,completed
O002427,C0099,2024-08-26,Yard B - Boston,completed
O002428,C0197,2024-08-26,Yard B - Boston,completed
O002429,C0174,2024-08-26,Yard A - Providence,completed
O002430,C0169,2024-08-26,Yard A - Providence,completed
O002431,C0092,2024-08-26,Yard C - Hartford,completed
O002432,C0009,2024-08-26,Yard B - Boston,completed
O002433,C0030,2024-08-26,Yard B - Boston,completed
O002434,C0053,2024-08-26,Yard C - Hartford,completed
O002435,C0148,2024-08-26,Yard C - Hartford,completed
O002436,C0082,2024-08-26,Yard C - Hartford,completed
O002437,C0147,2024-08-26,Yard B - Boston,completed
O002438,C0129,2024-08-26,Yard B - Boston,completed
O002439,C0006,2024-08-26,Yard B - Boston,completed
O002440,C0031,2024-08-26,Yard C - Hartford,completed
O002441,C0087,2024-08-27,Yard C - Hartford,completed
O002442,C0017,2024-08-27,Yard A - Providence,completed
O002443,C0017,2024-08-27,Yard A - Providence,completed
O002444,C0008,2024-08-27,Yard C - Hartford,returned
O002445,C0094,2024-08-27,Yard B - Boston,completed
O002446,C0107,2024-08-27,Yard B - Boston,completed
O002447,C0087,2024-08-27,Yard C - Hartford,completed
O002448,C0047,2024-08-27,Yard B - Boston,completed
O002449,C0069,2024-08-27,Yard B - Boston,completed
O002450,C0016,2024-08-27,Yard B - Boston,completed
O002451,C0118,2024-08-27,Yard B - Boston,completed
O002452,C0151,2024-08-27,Yard A - Providence,completed
O002453,C0119,2024-08-28,Yard B - Boston,completed
O002454,C0051,2024-08-28,Yard C - Hartford,completed
O002455,C0167,2024-08-28,Yard C - Hartford,completed
O002456,C0022,2024-08-28,Yard C - Hartford,completed
O002457,C0194,2024-08-28,Yard B - Boston,completed
O002458,C0044,2024-08-28,Yard C - Hartford,completed
O002459,C0016,2024-08-28,Yard A - Providence,completed
O002460,C0013,2024-08-28,Yard B - Boston,completed
O002461,C0140,2024-08-28,Yard B - Boston,completed
O002462,C0168,2024-08-28,Yard C - Hartford,completed
O002463,C0048,2024-08-29,Yard B - Boston,completed
O002464,C0111,2024-08-29,Yard A - Providence,completed
O002465,C0071,2024-08-29,Yard B - Boston,completed
O002466,C0046,2024-08-29,Yard A - Providence,completed
O002467,C0024,2024-08-29,Yard C - Hartford,completed
O002468,C0016,2024-08-29,Yard B - Boston,completed
O002469,C0096,2024-08-29,Yard B - Boston,completed
O002470,C0119,2024-08-29,Yard C - Hartford,returned
O002471,C0037,2024-08-29,Yard A - Providence,completed
O002472,C0172,2024-08-29,Yard A - Providence,completed
O002473,C0132,2024-08-29,Yard B - Boston,completed
O002474,C0023,2024-08-29,Yard C - Hartford,completed
O002475,C0071,2024-08-30,Yard C - Hartford,completed
O002476,C0004,2024-08-30,Yard B - Boston,completed
O002477,C0140,2024-08-30,Yard A - Providence,returned
O002478,C0197,2024-08-30,Yard C - Hartford,completed
O002479,C0012,2024-08-30,Yard B - Boston,completed
O002480,C0034,2024-08-30,Yard B - Boston,completed
O002481,C0143,2024-08-30,Yard B - Boston,completed
O002482,C0007,2024-08-30,Yard B - Boston,completed
O002483,C0010,2024-08-30,Yard A - Providence,completed
O002484,C0091,2024-08-30,Yard B - Boston,completed
O002485,C0043,2024-08-30,Yard C - Hartford,completed
O002486,C0055,2024-08-30,Yard B - Boston,completed
O002487,C0070,2024-08-30,Yard C - Hartford,completed
O002488,C0059,2024-08-30,Yard C - Hartford,completed
O002489,C0120,2024-08-31,Yard C - Hartford,completed
O002490,C0092,2024-08-31,Yard B - Boston,completed
O002491,C0127,2024-08-31,Yard B - Boston,completed
O002492,C0100,2024-08-31,Yard A - Providence,completed
O002493,C0100,2024-08-31,Yard C - Hartford,completed
O002494,C0113,2024-08-31,Yard A - Providence,completed
O002495,C0033,2024-08-31,Yard A - Providence,completed
O002496,C0047,2024-08-31,Yard C - Hartford,completed
O002497,C0094,2024-08-31,Yard A - Providence,completed
O002498,C0035,2024-08-31,Yard B - Boston,completed
O002499,C0106,2024-08-31,Yard B - Boston,completed
O002500,C0034,2024-08-31,Yard A - Providence,completed
O002501,C0127,2024-09-01,Yard A - Providence,completed
O002502,C0065,2024-09-01,Yard A - Providence,completed
O002503,C0055,2024-09-01,Yard B - Boston,completed
O002504,C0192,2024-09-01,Yard A - Providence,completed
O002505,C0086,2024-09-01,Yard A - Providence,completed
O002506,C0117,2024-09-01,Yard B - Boston,returned
O002507,C0133,2024-09-01,Yard A - Providence,completed
O002508,C0079,2024-09-01,Yard C - Hartford,completed
O002509,C0051,2024-09-02,Yard A - Providence,completed
O002510,C0111,2024-09-02,Yard A - Providence,completed
O002511,C0037,2024-09-02,Yard B - Boston,completed
O002512,C0072,2024-09-02,Yard C - Hartford,returned
O002513,C0043,2024-09-02,Yard B - Boston,completed
O002514,C0186,2024-09-02,Yard C - Hartford,completed
O002515,C0031,2024-09-03,Yard B - Boston,completed
O002516,C0004,2024-09-03,Yard B - Boston,completed
O002517,C0160,2024-09-03,Yard C - Hartford,completed
O002518,C0137,2024-09-03,Yard B - Boston,completed
O002519,C0126,2024-09-03,Yard C - Hartford,completed
O002520,C0046,2024-09-03,Yard C - Hartford,completed
O002521,C0182,2024-09-03,Yard B - Boston,completed
O002522,C0039,2024-09-03,Yard B - Boston,completed
O002523,C0199,2024-09-03,Yard C - Hartford,completed
O002524,C0193,2024-09-03,Yard C - Hartford,completed
O002525,C0138,2024-09-04,Yard A - Providence,completed
O002526,C0088,2024-09-04,Yard C - Hartford,completed
O002527,C0107,2024-09-04,Yard A - Providence,completed
O002528,C0024,2024-09-04,Yard A - Providence,completed
O002529,C0103,2024-09-04,Yard B - Boston,returned
O002530,C0015,2024-09-04,Yard B - Boston,completed
O002531,C0136,2024-09-04,Yard B - Boston,completed
O002532,C0055,2024-09-04,Yard A - Providence,completed
O002533,C0045,2024-09-05,Yard C - Hartford,completed
O002534,C0031,2024-09-05,Yard C - Hartford,completed
O002535,C0040,2024-09-05,Yard B - Boston,completed
O002536,C0138,2024-09-05,Yard B - Boston,completed
O002537,C0121,2024-09-05,Yard C - Hartford,completed
O002538,C0012,2024-09-05,Yard B - Boston,completed
O002539,C0055,2024-09-05,Yard C - Hartford,returned
O002540,C0161,2024-09-05,Yard C - Hartford,completed
O002541,C0003,2024-09-06,Yard B - Boston,completed
O002542,C0032,2024-09-06,Yard A - Providence,completed
O002543,C0099,2024-09-06,Yard C - Hartford,completed
O002544,C0130,2024-09-06,Yard C - Hartford,completed
O002545,C0189,2024-09-07,Yard B - Boston,completed
O002546,C0158,2024-09-07,Yard A - Providence,completed
O002547,C0007,2024-09-07,Yard A - Providence,completed
O002548,C0177,2024-09-07,Yard B - Boston,completed
O002549,C0042,2024-09-07,Yard C - Hartford,completed
O002550,C0090,2024-09-07,Yard C - Hartford,completed
O002551,C0072,2024-09-07,Yard A - Providence,completed
O002552,C0010,2024-09-07,Yard A - Providence,completed
O002553,C0166,2024-09-08,Yard B - Boston,completed
O002554,C0001,2024-09-08,Yard A - Providence,completed
O002555,C0146,2024-09-08,Yard A - Providence,completed
O002556,C0104,2024-09-08,Yard C - Hartford,completed
O002557,C0028,2024-09-08,Yard C - Hartford,completed
O002558,C0081,2024-09-08,Yard C - Hartford,completed
O002559,C0007,2024-09-08,Yard A - Providence,completed
O002560,C0147,2024-09-08,Yard B - Boston,completed
O002561,C0054,2024-09-08,Yard B - Boston,completed
O002562,C0128,2024-09-08,Yard C - Hartford,completed
O002563,C0115,2024-09-09,Yard C - Hartford,completed
O002564,C0087,2024-09-09,Yard A - Providence,completed
O002565,C0031,2024-09-09,Yard C - Hartford,completed
O002566,C0061,2024-09-09,Yard C - Hartford,completed
O002567,C0011,2024-09-09,Yard C - Hartford,completed
O002568,C0030,2024-09-09,Yard B - Boston,completed
O002569,C0178,2024-09-09,Yard A - Providence,completed
O002570,C0035,2024-09-09,Yard A - Providence,completed
O002571,C0087,2024-09-09,Yard C - Hartford,completed
O002572,C0097,2024-09-10,Yard A - Providence,completed
O002573,C0143,2024-09-10,Yard A - Providence,completed
O002574,C0108,2024-09-10,Yard A - Providence,completed
O002575,C0071,2024-09-10,Yard B - Boston,completed
O002576,C0123,2024-09-10,Yard A - Providence,completed
O002577,C0081,2024-09-10,Yard C - Hartford,completed
O002578,C0029,2024-09-10,Yard A - Providence,completed
O002579,C0136,2024-09-10,Yard C - Hartford,completed
O002580,C0008,2024-09-10,Yard A - Providence,completed
O002581,C0109,2024-09-10,Yard A - Providence,completed
O002582,C0190,2024-09-11,Yard A - Providence,completed
O002583,C0078,2024-09-11,Yard C - Hartford,completed
O002584,C0027,2024-09-11,Yard C - Hartford,completed
O002585,C0104,2024-09-11,Yard A - Providence,completed
O002586,C0111,2024-09-11,Yard B - Boston,completed
O002587,C0070,2024-09-11,Yard B - Boston,completed
O002588,C0099,2024-09-11,Yard A - Providence,completed
O002589,C0152,2024-09-11,Yard C - Hartford,completed
O002590,C0159,2024-09-11,Yard C - Hartford,returned
O002591,C0195,2024-09-11,Yard B - Boston,completed
O002592,C0059,2024-09-12,Yard B - Boston,completed
O002593,C0176,2024-09-12,Yard B - Boston,completed
O002594,C0112,2024-09-12,Yard A - Providence,completed
O002595,C0051,2024-09-12,Yard A - Providence,completed
O002596,C0037,2024-09-12,Yard B - Boston,completed
O002597,C0114,2024-09-12,Yard C - Hartford,completed
O002598,C0048,2024-09-12,Yard B - Boston,completed
O002599,C0063,2024-09-12,Yard A - Providence,completed
O002600,C0075,2024-09-12,Yard C - Hartford,completed
O002601,C0080,2024-09-12,Yard C - Hartford,completed
O002602,C0054,2024-09-12,Yard A - Providence,completed
O002603,C0112,2024-09-12,Yard C - Hartford,completed
O002604,C0067,2024-09-13,Yard A - Providence,completed
O002605,C0094,2024-09-13,Yard C - Hartford,completed
O002606,C0079,2024-09-13,Yard A - Providence,completed
O002607,C0113,2024-09-13,Yard A - Providence,completed
O002608,C0034,2024-09-13,Yard A - Providence,completed
O002609,C0030,2024-09-13,Yard A - Providence,completed
O002610,C0045,2024-09-13,Yard C - Hartford,completed
O002611,C0067,2024-09-14,Yard A - Providence,completed
O002612,C0092,2024-09-14,Yard A - Providence,returned
O002613,C0195,2024-09-14,Yard B - Boston,completed
O002614,C0118,2024-09-14,Yard C - Hartford,completed
O002615,C0049,2024-09-14,Yard A - Providence,completed
O002616,C0064,2024-09-15,Yard C - Hartford,completed
O002617,C0087,2024-09-15,Yard B - Boston,completed
O002618,C0050,2024-09-15,Yard C - Hartford,completed
O002619,C0193,2024-09-15,Yard B - Boston,completed
O002620,C0191,2024-09-15,Yard B - Boston,completed
O002621,C0119,2024-09-15,Yard C - Hartford,completed
O002622,C0060,2024-09-15,Yard A - Providence,completed
O002623,C0022,2024-09-15,Yard A - Providence,completed
O002624,C0083,2024-09-15,Yard C - Hartford,completed
O002625,C0072,2024-09-15,Yard B - Boston,completed
O002626,C0159,2024-09-15,Yard B - Boston,completed
O002627,C0139,2024-09-16,Yard B - Boston,completed
O002628,C0150,2024-09-16,Yard B - Boston,completed
O002629,C0004,2024-09-16,Yard A - Providence,completed
O002630,C0029,2024-09-16,Yard C - Hartford,completed
O002631,C0027,2024-09-16,Yard C - Hartford,completed
O002632,C0028,2024-09-16,Yard B - Boston,completed
O002633,C0119,2024-09-16,Yard C - Hartford,completed
O002634,C0170,2024-09-17,Yard A - Providence,completed
O002635,C0013,2024-09-17,Yard B - Boston,completed
O002636,C0001,2024-09-17,Yard A - Providence,completed
O002637,C0173,2024-09-17,Yard C - Hartford,completed
O002638,C0003,2024-09-17,Yard B - Boston,completed
O002639,C0119,2024-09-17,Yard A - Providence,completed
O002640,C0075,2024-09-17,Yard C - Hartford,completed
O002641,C0019,2024-09-17,Yard A - Providence,completed
O002642,C0011,2024-09-17,Yard C - Hartford,completed
O002643,C0012,2024-09-18,Yard A - Providence,completed
O002644,C0158,2024-09-18,Yard C - Hartford,completed
O002645,C0199,2024-09-18,Yard C - Hartford,completed
O002646,C0191,2024-09-18,Yard A - Providence,completed
O002647,C0061,2024-09-18,Yard A - Providence,completed
O002648,C0096,2024-09-18,Yard B - Boston,completed
O002649,C0106,2024-09-18,Yard C - Hartford,completed
O002650,C0099,2024-09-19,Yard B - Boston,completed
O002651,C0064,2024-09-19,Yard C - Hartford,completed
O002652,C0158,2024-09-19,Yard C - Hartford,completed
O002653,C0066,2024-09-19,Yard A - Providence,completed
O002654,C0092,2024-09-19,Yard B - Boston,completed
O002655,C0026,2024-09-19,Yard C - Hartford,completed
O002656,C0120,2024-09-19,Yard C - Hartford,completed
O002657,C0069,2024-09-19,Yard B - Boston,completed
O002658,C0079,2024-09-19,Yard C - Hartford,completed
O002659,C0047,2024-09-19,Yard B - Boston,completed
O002660,C0138,2024-09-19,Yard A - Providence,completed
O002661,C0188,2024-09-20,Yard A - Providence,completed
O002662,C0063,2024-09-20,Yard C - Hartford,completed
O002663,C0053,2024-09-20,Yard C - Hartford,completed
O002664,C0015,2024-09-20,Yard B - Boston,completed
O002665,C0049,2024-09-20,Yard C - Hartford,completed
O002666,C0015,2024-09-20,Yard C - Hartford,completed
O002667,C0109,2024-09-20,Yard A - Providence,completed
O002668,C0187,2024-09-21,Yard B - Boston,completed
O002669,C0185,2024-09-21,Yard C - Hartford,completed
O002670,C0006,2024-09-21,Yard A - Providence,completed
O002671,C0029,2024-09-21,Yard B - Boston,completed
O002672,C0131,2024-09-21,Yard C - Hartford,completed
O002673,C0139,2024-09-21,Yard B - Boston,completed
O002674,C0066,2024-09-21,Yard C - Hartford,completed
O002675,C0035,2024-09-21,Yard C - Hartford,completed
O002676,C0182,2024-09-22,Yard A - Providence,completed
O002677,C0149,2024-09-22,Yard A - Providence,completed
O002678,C0098,2024-09-22,Yard A - Providence,completed
O002679,C0192,2024-09-22,Yard C - Hartford,completed
O002680,C0199,2024-09-22,Yard C - Hartford,completed
O002681,C0003,2024-09-22,Yard A - Providence,completed
O002682,C0130,2024-09-22,Yard B - Boston,completed
O002683,C0002,2024-09-23,Yard A - Providence,completed
O002684,C0120,2024-09-23,Yard C - Hartford,completed
O002685,C0002,2024-09-23,Yard B - Boston,completed
O002686,C0096,2024-09-23,Yard C - Hartford,completed
O002687,C0017,2024-09-23,Yard B - Boston,completed
O002688,C0062,2024-09-23,Yard B - Boston,completed
O002689,C0002,2024-09-23,Yard C - Hartford,completed
O002690,C0193,2024-09-23,Yard A - Providence,completed
O002691,C0067,2024-09-23,Yard A - Providence,completed
O002692,C0101,2024-09-23,Yard C - Hartford,completed
O002693,C0141,2024-09-24,Yard C - Hartford,completed
O002694,C0082,2024-09-24,Yard A - Providence,returned
O002695,C0096,2024-09-24,Yard C - Hartford,completed
O002696,C0068,2024-09-24,Yard B - Boston,completed
O002697,C0116,2024-09-24,Yard B - Boston,completed
O002698,C0126,2024-09-24,Yard C - Hartford,completed
O002699,C0016,2024-09-24,Yard A - Providence,completed
O002700,C0120,2024-09-24,Yard C - Hartford,completed
O002701,C0123,2024-09-24,Yard C - Hartford,completed
O002702,C0001,2024-09-24,Yard C - Hartford,completed
O002703,C0126,2024-09-25,Yard C - Hartford,completed
O002704,C0014,2024-09-25,Yard A - Providence,completed
O002705,C0044,2024-09-25,Yard A - Providence,completed
O002706,C0085,2024-09-25,Yard A - Providence,completed
O002707,C0073,2024-09-25,Yard A - Providence,completed
O002708,C0125,2024-09-25,Yard B - Boston,completed
O002709,C0054,2024-09-25,Yard B - Boston,completed
O002710,C0112,2024-09-25,Yard A - Providence,completed
O002711,C0069,2024-09-25,Yard B - Boston,completed
O002712,C0052,2024-09-25,Yard B - Boston,completed
O002713,C0078,2024-09-25,Yard C - Hartford,returned
O002714,C0067,2024-09-26,Yard A - Providence,completed
O002715,C0118,2024-09-26,Yard B - Boston,completed
O002716,C0113,2024-09-26,Yard C - Hartford,completed
O002717,C0052,2024-09-26,Yard B - Boston,completed
O002718,C0157,2024-09-26,Yard A - Providence,completed
O002719,C0114,2024-09-26,Yard C - Hartford,completed
O002720,C0088,2024-09-26,Yard A - Providence,completed
O002721,C0016,2024-09-27,Yard C - Hartford,completed
